Entity,Code,Year,Wind consumption - TWh,Hydro consumption - TWh,Solar consumption - TWh,Nuclear consumption - TWh,Biofuels consumption - TWh,Other renewables (including geothermal and biomass) - TWh,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh
Equatorial Guinea,GNQ,2003,,,,0,,,,,
Equatorial Guinea,GNQ,2004,,,,0,,,,,
Equatorial Guinea,GNQ,2005,,,,0,,,,,
Equatorial Guinea,GNQ,2006,,,,0,,,,,
Equatorial Guinea,GNQ,2007,,,,0,,,,,
Equatorial Guinea,GNQ,2008,,,,0,,,,,
Equatorial Guinea,GNQ,2009,,,,0,,,,,
Equatorial Guinea,GNQ,2010,,,,0,,,,,
Equatorial Guinea,GNQ,2011,,,,0,,,,,
Equatorial Guinea,GNQ,2012,,,,0,,,,,
Equatorial Guinea,GNQ,2013,,,,0,,,,,
Equatorial Guinea,GNQ,2014,,,,0,,,,,
Equatorial Guinea,GNQ,2015,,,,0,,,,,
Equatorial Guinea,GNQ,2016,,,,0,,,,,
Equatorial Guinea,GNQ,2017,,,,0,,,,,
Equatorial Guinea,GNQ,2018,,,,0,,,,,
Equatorial Guinea,GNQ,2019,,,,0,,,,,
Equatorial Guinea,GNQ,2020,,,,0,,,,,
Equatorial Guinea,GNQ,2021,,,,0,,,,,
Equatorial Guinea,GNQ,2022,,,,0,,,,,
Estonia,EST,1990,0,0,0,0,0,0,72.01204,41.343212,14.21525
Estonia,EST,1991,0,0,0,0,0,0,66.03763,36.420708,14.273749
Estonia,EST,1992,0,0,0,0,0,0,53.468693,19.574043,8.34525
Estonia,EST,1993,0,0,0,0,0,0,42.701996,20.748428,4.1365
Estonia,EST,1994,0,0,0,0,0,0,43.683094,18.914959,5.9407496
Estonia,EST,1995,0,0,0,0,0,0.019153222,40.507942,14.864138,6.7745
Estonia,EST,1996,0,0,0,0,0,0.015961027,42.438255,16.087318,7.4709997
Estonia,EST,1997,0,0,0,0,0,0.025537638,41.945976,15.79654,7.2595
Estonia,EST,1998,0,0,0,0,0,0.03830639,35.542328,15.860497,6.89
Estonia,EST,1999,0,0.011827944,0,0,0,0.04149861,32.17135,14.814796,6.6975
Estonia,EST,2000,0,0.014784943,0,0,0,0.1755711,34.268295,13.329059,7.6992497
Estonia,EST,2001,0,0.02173964,0,0,0,0.07022861,34.071384,15.416941,8.2625
Estonia,EST,2002,0.0040863613,0.016345471,0,0,0,0.08618944,33.307957,17.262798,6.9284997
Estonia,EST,2003,0.017690748,0.037121665,0,0,0,0.08299722,38.57416,16.203379,7.9087496
Estonia,EST,2004,0.021900555,0.06454889,0,0,0,0.098958336,38.464703,16.443972,9.008
Estonia,EST,2005,0.15433805,0.06156333,0,0,0.0017472222,0.105342776,38.0906,16.752337,9.30025
Estonia,EST,2006,0.21710443,0.038413055,0,0,0.012610833,0.121303886,36.387783,17.505255,9.39875
Estonia,EST,2007,0.2573136,0.062207773,0,0,0.0058069443,0.11491944,45.288357,18.683674,9.342999
Estonia,EST,2008,0.37373778,0.07868166,0,0,0.047243334,0.121303886,40.482048,17.789972,8.9609995
Estonia,EST,2009,0.5445789,0.08936667,0.0002792722,0,0.01984561,1.0023522,34.96647,15.987167,6.10725
Estonia,EST,2010,0.7688353,0.07494055,0.0002775578,0,0.088761665,2.3686156,46.82532,16.479925,6.542
Estonia,EST,2011,1.015185,0.08275972,0.00055173057,0,0.05204611,2.499496,47.39325,16.066843,5.85325
Estonia,EST,2012,1.1899999,0.11516139,0.00082258054,0,0.044666667,3.1953964,43.54446,19.049244,6.343
Estonia,EST,2013,1.441746,0.07086083,0.0038155834,0,0.03722222,2.22337,48.425804,18.806301,6.4535
Estonia,EST,2014,1.636295,0.07314555,0.008398194,0,0.059555557,2.5409946,47.36029,17.413538,5.0655003
Estonia,EST,2015,1.9254752,0.072710276,0.015888527,0,0.029777778,2.691028,41.96262,17.381447,4.541
Estonia,EST,2016,1.5901601,0.093696386,0.025967278,0,0.022333333,3.0309978,44.06444,16.95469,4.9807496
Estonia,EST,2017,1.924113,0.06919361,0.03858861,0,0.028741667,3.5385585,50.30153,17.695034,4.8887925
Estonia,EST,2018,1.6826824,0.039685834,0.08148833,0,0.19943887,4.252016,49.140667,17.47478,5.003573
Estonia,EST,2019,1.810913,0.050083607,0.19374388,0,0.30089167,4.3509746,35.80686,15.5887375,4.660554
Estonia,EST,2020,2.216588,0.07878861,0.32172057,0,0.42160082,5.910366,29.10825,16.428133,4.3005
Estonia,EST,2021,1.9180242,0.06018361,0.92630357,0,0.48247665,5.7603326,31.758135,15.857038,4.863189
Estonia,EST,2022,1.7236431,0.061111663,1.5440466,0,0.48247665,5.602468,34.026913,14.606459,3.621307
Estonia,EST,1985,,0,,0,,,67.5203,40.446075,10.486234
Estonia,EST,1986,,0,,0,,,68.341515,40.01098,9.530358
Estonia,EST,1987,,0,,0,,,68.931206,40.409798,10.325343
Estonia,EST,1988,,0,,0,,,65.754234,40.7583,11.12033
Estonia,EST,1989,,0,,0,,,68.07053,42.034187,11.12033
Europe,,1965,0,1127.9446,0,61.113167,0,8.372442,9511.277,6933.232,1595.9036
Europe,,1966,0,1224.3556,0,79.03858,0,11.767884,9385.44,7552.965,1786.6345
Europe,,1967,0,1214.2933,0,91.163376,0,12.851814,9256.84,8203.042,2008.7861
Europe,,1968,0,1292.5055,0,104.83299,0,14.424507,9308.798,8936.249,2280.0083
Europe,,1969,0,1309.0946,0,126.938354,0,15.761414,9432.775,9826.869,2583.965
Europe,,1970,0,1382.1626,0,138.90051,0,21.222527,9301.574,10877.038,2980.2356
Europe,,1971,0,1398.8096,0,159.62225,0,21.61935,9128.504,11434.073,3407.7761
Europe,,1972,0,1429.7864,0,219.47089,0,21.254692,9041.875,12275.2705,3805.59
Europe,,1973,0,1446.1283,0,251.65356,0,22.946032,9165.502,13148.835,4218.3467
Europe,,1974,0,1561.1882,0,308.83398,0,24.122349,9130.07,12937.709,4606.6035
Europe,,1975,0,1560.0902,0,412.21603,0,25.611101,9112.683,12798.23,4989.565
Europe,,1976,0,1490.8989,0,494.44174,0,25.67219,9350.6,13493.773,5461.0176
Europe,,1977,0,1758.5609,0,602.895,0,26.759005,9406.34,13559.638,5792.314
Europe,,1978,0.008870971,1821.1946,0,664.0005,0,28.589369,9481.176,14288.755,6109.8335
Europe,,1979,0.017741943,1895.087,0,743.54083,0,29.79958,9749.822,14616.532,6470.533
Europe,,1980,0.031048333,1884.656,0,880.8355,0,32.889236,9730.223,14167.721,6579.6167
Europe,,1981,0.031048333,1905.9667,0,1154.3688,0,32.987736,9603.929,13576.338,6774.2754
Europe,,1982,0.054704163,1853.4998,0,1284.4381,0,30.371738,9685.924,13103.451,7038.406
Europe,,1983,0.08900542,1919.5151,0,1495.8081,0,31.334732,9767.687,12790.341,7458.569
Europe,,1984,0.11295688,1995.2439,0.0029868612,1907.5371,0,32.411537,9707.405,12839.5,8014.574
Europe,,1985,0.16973111,1922.511,0.0029868612,2255.3674,0,35.769863,9429.619,12087.632,7673.371
Europe,,1986,0.3950537,1886.6884,0.0029868612,2395.0322,0,38.845062,9419.216,12438.036,7815.6396
Europe,,1987,0.56419355,1989.5989,0,2535.6904,0,38.33677,9503.838,12472.559,8216.1875
Europe,,1988,0.97491956,2066.5442,0.0029868612,2783.7214,0,40.833855,9326.825,12468.502,8473.379
Europe,,1989,1.5240322,1878.8916,0.02688172,2903.24,0,42.232357,9140.235,12485.897,8641.2295
Europe,,1990,2.3048558,1911.0599,0.037125017,2874.0354,0.073778614,59.23412,8624.07,12606.875,9065.899
Europe,,1991,2.8961577,1946.1832,0.046188165,2945.098,0.081889994,61.155575,8048.178,12449.92,9232.272
Europe,,1992,4.5379376,1998.0337,0.0744629,2962.3096,0.23439313,64.63299,7558.1587,11977.388,8846.302
Europe,,1993,6.775722,2042.7648,0.095697105,3064.5571,0.56017053,71.29697,7005.544,11209.041,8842.118
Europe,,1994,8.835588,2077.4707,0.10248202,2979.6252,1.5360792,75.264145,6476.7725,10880.675,8438.882
Europe,,1995,11.453096,2086.546,0.1327953,3054.8887,2.4128041,82.586815,6357.189,10737.558,8537.65
Europe,,1996,14.310601,1957.4496,0.14144284,3237.665,3.553516,83.18405,6163.8994,10569.711,9068.158
Europe,,1997,21.603447,2027.4485,0.16854015,3265.3713,4.8574452,98.58716,5895.8403,10622.526,8655.78
Europe,,1998,33.05612,2100.4224,0.19856614,3227.354,4.5149207,110.9741,5670.359,10737.499,8868.485
Europe,,1999,42.091396,2141.2183,0.23741412,3297.42,5.0829077,117.07208,5434.9116,10626.859,9048.178
Europe,,2000,66.27327,2220.6467,0.22034094,3346.293,7.938362,128.5009,5580.7266,10467.451,9259.316
Europe,,2001,78.92258,2238.5188,0.5707726,3435.6519,9.210729,140.91362,5552.1797,10661.939,9413.887
Europe,,2002,106.34845,2021.4257,0.91882867,3464.3186,12.157687,160.36494,5544.8164,10550.113,9468.498
Europe,,2003,130.07536,1887.3087,1.3596238,3492.3315,15.402601,183.417,5715.4272,10661.9375,9779.315
Europe,,2004,172.17694,2018.8599,2.1640797,3503.87,20.48125,218.53265,5577.022,10721.833,10045.516
Europe,,2005,204.94583,2018.3055,4.3309965,3460.4197,35.667652,250.35764,5404.7207,10779.154,10212.317
Europe,,2006,238.04192,1966.6559,7.311704,3451.9607,55.413197,283.12772,5598.9473,10882.642,10348
Europe,,2007,300.19525,1992.9426,10.965898,3298.3984,77.26849,314.5768,5591.573,10670.521,10317.612
Europe,,2008,340.9418,2036.8799,21.326517,3284.1694,106.17206,347.24243,5392.2656,10621.997,10337.445
Europe,,2009,376.09534,2033.266,40.002575,3130.123,125.96467,379.58676,4794.713,10096.927,9588.531
Europe,,2010,417.77133,2124.765,65.21097,3202.0383,149.58818,430.7831,4952.181,10080.818,10321.889
Europe,,2011,502.72922,1877.154,130.12068,3168.3115,158.00894,459.66272,5140.0195,9969.297,9939.508
Europe,,2012,573.5852,2005.1382,197.9948,3093.348,170.96526,509.81097,5266.8657,9758.5625,9709.16
Europe,,2013,655.6612,2135.5488,235.86777,3030.4307,152.51488,539.5358,5090.4775,9549.432,9549.834
Europe,,2014,694.61096,2104.599,266.5266,3049.9004,165.70259,572.72955,4734.474,9486.608,8948.588
Europe,,2015,828.0812,1988.2642,294.28632,3006.6401,166.49902,610.1755,4630.6494,9529.164,8898.572
Europe,,2016,823.2466,2064.1829,301.9376,2924.755,168.69374,617.72314,4416.4688,9710.717,9318.166
Europe,,2017,975.38025,1900.2836,322.95706,2908.8245,182.58482,634.2445,4216.76,9853.43,9572.84
Europe,,2018,1015.0296,2057.1042,343.97876,2895.2793,199.33469,651.9354,4148.695,9870.683,9745.767
Europe,,2019,1155.062,1935.3955,377.136,2880.352,207.01144,672.6492,3587.7712,9875.64,9753.065
Europe,,2020,1285.6653,2089.7402,440.1725,2644.2595,212.71533,688.0352,3105.7117,8736.262,9367.039
Europe,,2021,1234.4569,2128.5642,490.01984,2788.4429,219.98276,713.4625,3365.5562,9133.979,10092.123
Europe,,2022,1365.5275,1819.0048,607.9981,2426.4165,239.86377,693.408,3210.59,9440.399,8740.663
Europe (EI),,1965,0,893.5884,0,55.833782,0,8.691663,6094.7705,4980.371,379.1453
Europe (EI),,1966,0,959.74963,0,73.18235,0,12.157332,5847.7183,5466.834,429.26025
Europe (EI),,1967,0,959.4328,0,84.76792,0,13.404066,5658.22,5934.346,514.361
Europe (EI),,1968,0,994.2482,0,95.942055,0,14.995912,5745.5913,6525.836,666.4043
Europe (EI),,1969,0,978.69214,0,116.63038,0,16.329626,5820.681,7267.149,859.53156
Europe (EI),,1970,0,1023.34906,0,126.44818,0,21.752432,5725.027,8055.9346,1085.3882
Europe (EI),,1971,0,1033.6544,0,144.33588,0,22.136488,5480.0576,8453.693,1336.5579
Europe (EI),,1972,0,1075.8502,0,191.56914,0,21.813328,5293.9536,9047.596,1627.1074
Europe (EI),,1973,0,1092.0537,0,211.04869,0,23.574898,5378.1265,9694.992,1849.1981
Europe (EI),,1974,0,1180.7001,0,247.93921,0,24.783134,5329.3047,9126.41,2094.4463
Europe (EI),,1975,0,1205.005,0,331.01883,0,26.313387,5204.392,8810.394,2248.5957
Europe (EI),,1976,0,1114.2961,0,386.18295,0,26.186134,5449.988,9410.929,2444.7502
Europe (EI),,1977,0,1349.1903,0,458.09436,0,27.454906,5436.5527,9328.601,2560.3447
Europe (EI),,1978,0.008870971,1346.9934,0,515.1368,0,29.0267,5536.945,9800.724,2663.3577
Europe (EI),,1979,0.017741943,1416.8411,0,574.3747,0,30.262447,5778.3677,10024.282,2811.9316
Europe (EI),,1980,0.031048333,1374.3099,0,671.077,0,33.323376,5886.5376,9348.721,2808.8425
Europe (EI),,1981,0.031048333,1391.0724,0,907.2533,0,33.338875,5786.8486,8711.057,2781.2327
Europe (EI),,1982,0.054704163,1378.8727,0,999.96564,0,30.371738,5819.369,8287.65,2728.2874
Europe (EI),,1983,0.08900528,1419.7269,0,1179.7218,0,31.334732,5900.382,8057.64,2837.0486
Europe (EI),,1984,0.11295694,1434.712,0.0029868612,1499.5068,0,32.474247,5890.3325,8105.108,2971.7595
Europe (EI),,1985,0.16973111,1485.7606,0.0029868612,1973.5535,0,35.78689,7239.403,9066.216,4026.4604
Europe (EI),,1986,0.39505386,1435.8115,0.0029868612,2096.4646,0,38.96878,7178.0083,9345.303,4129.31
Europe (EI),,1987,0.5641936,1563.9993,0,2181.846,0,38.50106,7235.8013,9388.736,4311.6753
Europe (EI),,1988,0.97491944,1676.2394,0.0029868612,2401.1853,0,41.027943,7086.995,9435.364,4348.913
Europe (EI),,1989,1.5240321,1459.5718,0.026881723,2516.3774,0,42.409985,6998.9473,9402.842,4469.7007
Europe (EI),,1990,2.3048558,1486.0873,0.037125,2538.2861,0.073778614,59.26384,6665.6685,9584.871,4826.9204
Europe (EI),,1991,2.896158,1516.1521,0.046188053,2604.6418,0.081889994,61.311638,6281.051,9502.883,4886.9404
Europe (EI),,1992,4.5379376,1566.186,0.07446278,2622.869,0.23439331,64.79001,5911.4375,9256.104,4618.9634
Europe (EI),,1993,6.775722,1627.7303,0.09569694,2726.3647,0.56017053,71.515594,5524.592,9042.338,4642.2134
Europe (EI),,1994,8.835589,1647.6455,0.10248194,2702.0593,1.5360794,75.467354,5208.0376,9001.716,4508.473
Europe (EI),,1995,11.453096,1670.3961,0.13279556,2772.4653,2.4128046,83.36276,5150.1104,9174.939,4762.982
Europe (EI),,1996,14.310601,1620.797,0.14144278,2928.3022,3.5535164,83.80944,5004.1807,9270.499,5277.245
Europe (EI),,1997,21.603447,1679.5916,0.16854028,2957.5066,4.857445,99.58894,4866.93,9345.68,5155.9355
Europe (EI),,1998,33.072384,1756.5364,0.19856639,2933.0498,4.51492,111.8101,4732.111,9530.203,5230.5366
Europe (EI),,1999,42.152016,1769.13,0.23741388,2951.6006,5.0829077,117.55099,4470.258,9393.853,5438.863
Europe (EI),,2000,66.36642,1826.7034,0.22034083,2975.387,7.9383626,129.01276,4600.32,9282.01,5584.936
Europe (EI),,2001,79.096794,1798.0883,0.57077247,3049.6196,9.210729,141.42331,4558.572,9410.024,5694.592
Europe (EI),,2002,106.47047,1646.2993,0.9188286,3067.63,12.157687,160.58083,4556.1846,9370.651,5712.7163
Europe (EI),,2003,130.2285,1538.2251,1.3596238,3073.9375,15.4026,182.88054,4737.727,9423.011,5971.038
Europe (EI),,2004,172.32011,1645.3219,2.16408,3103.7231,20.48125,217.77121,4664.9043,9513.714,6115.666
Europe (EI),,2005,205.09244,1637.2238,4.330997,3049.784,35.667656,249.46724,4554.524,9567.315,6275.513
Europe (EI),,2006,238.39561,1599.3829,7.311705,3024.822,55.63931,282.1506,4767.774,9594.714,6228.6616
Europe (EI),,2007,301.16653,1593.6,10.9658985,2864.1025,77.412384,313.94785,4833.916,9406.559,6173.632
Europe (EI),,2008,343.30307,1667.219,21.326517,2844.4104,106.26706,346.69888,4557.58,9303.157,6263.536
Europe (EI),,2009,380.2581,1647.0741,40.00257,2691.7422,125.80556,380.01624,4075.131,8836.155,5778.54
Europe (EI),,2010,425.85175,1806.3138,65.217636,2748.15,149.26958,431.90823,4257.2803,8766.436,6233.6133
Europe (EI),,2011,515.7349,1571.6091,130.12526,2710.5024,157.87323,460.79755,4431.5938,8521.898,5809.2837
Europe (EI),,2012,589.62415,1715.4218,197.99493,2626.2295,171.46677,512.41516,4537.4136,8248.538,5661.9927
Europe (EI),,2013,676.2244,1803.406,235.85573,2579.2705,156.59593,544.364,4395.0923,8092.074,5548.122
Europe (EI),,2014,717.4079,1744.6393,266.13486,2579.9963,167.01648,580.6181,4126.7056,7949.019,5001.8564
Europe (EI),,2015,858.9573,1716.3854,293.8811,2501.513,167.45966,621.4248,3954.7063,8154.7354,5092.4253
Europe (EI),,2016,864.1945,1749.5697,303.40674,2419.6772,169.26752,636.2053,3816.2832,8330.123,5378.873
Europe (EI),,2017,1022.39935,1561.367,328.96173,2390.0505,182.83931,657.6618,3689.7732,8506.695,5595.427
Europe (EI),,2018,1066.9203,1710.453,362.65054,2375.883,199.68178,680.68976,3601.3704,8468.791,5479.956
Europe (EI),,2019,1211.0762,1656.2346,398.4498,2351.7292,206.93428,708.26776,3069.07,8437.767,5551.9053
Europe (EI),,2020,1347.3967,1735.8635,463.5939,2099.2656,211.74109,728.446,2654.1096,7353.7676,5416.7944
Europe (EI),,2021,1309.4713,1712.6444,520.01044,2215.5137,218.4238,762.234,2886.2979,7693.7197,5731.469
Europe (EI),,2022,1445.7112,1477.9559,642.49023,1855.0332,237.75003,747.451,2797.3564,7977.5957,4987.8027
European Union (27),,1965,0,626.30817,0,12.887992,0,8.372442,4557.6743,3844.244,367.09137
European Union (27),,1966,0,681.4494,0,15.816307,0,11.767883,4377.4062,4236.7344,416.64462
European Union (27),,1967,0,657.0212,0,18.719084,0,12.851814,4293.374,4601.5503,495.35828
European Union (27),,1968,0,669.99725,0,21.627539,0,14.424507,4372.6694,5089.9995,628.4308
European Union (27),,1969,0,657.8056,0,32.46968,0,15.75601,4476.9272,5719.058,789.8719
European Union (27),,1970,0,694.0726,0,47.627686,0,21.188217,4439.798,6391.1313,956.7552
European Union (27),,1971,0,689.652,0,62.221027,0,21.585207,4313.1924,6730.6123,1133.0685
European Union (27),,1972,0,723.9785,0,97.31258,0,21.19322,4248.1978,7222.543,1340.7644
European Union (27),,1973,0,720.12177,0,113.70206,0,22.877365,4253.1323,7783.381,1538.9799
European Union (27),,1974,0,777.7397,0,132.49776,0,24.10603,4307.3887,7325.0566,1723.5646
European Union (27),,1975,0,783.3225,0,222.91232,0,25.559042,4168.6445,7157.8335,1857.8682
European Union (27),,1976,0,683.5459,0,261.06555,0,25.618244,4389.2144,7719.0728,2030.1902
European Union (27),,1977,0,909.5276,0,321.5106,0,26.713247,4372.0845,7590.744,2115.3975
European Union (27),,1978,0.008870971,885.5575,0,385.6922,0,28.22465,4480.247,7987.105,2197.0815
European Union (27),,1979,0.017741943,928.269,0,432.1783,0,28.75394,4640.8774,8215.265,2298.7844
European Union (27),,1980,0.031048333,880.3183,0,525.3168,0,32.210224,4812.972,7723.4956,2290.2502
European Union (27),,1981,0.031048333,868.8315,0,755.19086,0,31.24654,4692.395,7195.957,2253.893
European Union (27),,1982,0.054704163,854.23773,0,825.0669,0,28.675705,4765.5703,6757.838,2193.6873
European Union (27),,1983,0.08900528,871.37024,0,982.3614,0,29.583378,4806.8794,6528.583,2276.8967
European Union (27),,1984,0.11295694,883.7424,0,1281.4751,0,30.742062,4987.18,6389.3433,2394.4106
European Union (27),,1985,0.16973111,900.8019,0,1573.8729,0,34.10287,5126.3623,6637.4946,2511.4229
European Union (27),,1986,0.39505386,850.94916,0,1732.6066,0,36.697525,4996.9204,6861.078,2547.8074
European Union (27),,1987,0.5641936,934.3494,0,1804.4523,0,35.97415,5043.877,6879.4404,2681.7915
European Union (27),,1988,0.97491944,986.4616,0,1940.8678,0,38.413147,4978.2163,6902.1836,2679.2012
European Union (27),,1989,1.4974195,806.4684,0.026881723,2046.4419,0,39.72042,4990.7593,6913.96,2773.6245
European Union (27),,1990,2.2782428,842.4941,0.03387222,2068.9626,0.073778614,54.253757,4546.389,7064.36,2913.043
European Union (27),,1991,2.8695452,881.43146,0.03997861,2126.6125,0.081889994,55.945606,4285.256,7078.763,2982.0686
European Union (27),,1992,4.440357,918.5184,0.06529611,2129.589,0.23439331,58.532402,3984.9263,7100.9893,2883.6973
European Union (27),,1993,6.112093,941.99286,0.083845556,2193.524,0.56017053,64.22375,3809.9543,6991.2783,2941.9365
European Union (27),,1994,7.789965,969.81555,0.087643616,2187.551,1.5360794,66.87892,3722.7427,7025.417,2905.9587
European Union (27),,1995,10.262684,966.8477,0.11495888,2249.769,2.4128046,73.59343,3674.7502,7179.0874,3147.952
European Union (27),,1996,12.836288,962.4145,0.12062555,2363.0256,3.5535164,73.30143,3682.9307,7316.3413,3419.71
European Union (27),,1997,19.591051,990.76843,0.147655,2382.0256,4.857445,87.7072,3572.7861,7379.1875,3328.0767
European Union (27),,1998,30.41094,1022.658,0.17470028,2364.4814,4.51492,97.36384,3410.5906,7597.911,3419.5996
European Union (27),,1999,39.48461,1016.1518,0.20466806,2406.9138,5.0829077,99.42361,3249.503,7542.541,3505.4226
European Union (27),,2000,63.3505,1053.5425,0.16898972,2440.045,7.9383626,108.60708,3293.926,7442.792,3588.8408
European Union (27),,2001,75.93894,1103.882,0.51053333,2505.8572,9.210729,118.39499,3285.5115,7546.745,3713.2803
European Union (27),,2002,102.3562,923.7246,0.84981275,2527.3848,12.139599,135.91243,3303.5706,7488.6357,3739.979
European Union (27),,2003,125.569664,889.9104,1.2793106,2524.6172,15.212672,154.70326,3416.3777,7522.9243,3941.938
European Union (27),,2004,165.7059,938.8701,2.0810192,2567.8464,20.30941,185.33368,3356.3596,7570.4717,4048.0625
European Union (27),,2005,194.9919,880.4147,4.228103,2517.954,34.857533,211.08495,3246.4458,7583.043,4186.892
European Union (27),,2006,223.97327,885.4282,7.189714,2497.0256,53.329388,239.95538,3334.0308,7590.987,4173.6826
European Union (27),,2007,282.5188,874.3941,10.8214855,2366.7388,72.92278,267.69672,3367.0393,7425.3247,4105.0317
European Union (27),,2008,318.19562,920.3116,21.150686,2386.4492,95.87145,297.96683,3119.7566,7349.667,4191.5796
European Union (27),,2009,347.20493,922.0624,39.76852,2210.6636,113.10892,326.42334,2765.9978,6924.1226,3937.0547
European Union (27),,2010,386.48346,1037.7083,64.802055,2274.5293,134.43692,372.13083,2903.2258,6895.704,4232.242
European Union (27),,2011,454.64435,847.46405,128.84396,2217.7712,143.86754,396.8641,2985.5178,6683.63,3895.549
European Union (27),,2012,513.8261,906.68396,192.46278,2136.3916,158.5375,440.9129,2972.7297,6426.296,3826.4458
European Union (27),,2013,571.04083,999.38837,227.32588,2108.527,138.23235,459.5615,2916.2188,6263.071,3749.2373
European Union (27),,2014,598.0896,999.18427,251.4936,2112.3345,149.65764,478.43594,2776.5708,6148.3843,3315.4941
European Union (27),,2015,708.6174,902.15,268.55048,2033.1842,152.7747,495.6374,2772.6858,6251.949,3467.464
European Union (27),,2016,714.1102,922.9969,267.5782,1972.7546,152.19017,500.2279,2661.9668,6361.6055,3686.004
European Union (27),,2017,830.9812,780.4339,284.04572,1939.4702,163.03978,509.5723,2628.804,6489.613,3859.0454
European Union (27),,2018,848.0689,906.6496,300.0221,1934.4418,176.42986,515.27356,2517.8262,6481.8906,3786.9543
European Union (27),,2019,960.5566,836.1252,327.24274,1935.7161,177.623,527.4006,2027.3577,6465.31,3925.499
European Union (27),,2020,1043.6061,908.39307,379.24677,1722.5724,185.2664,533.7308,1671.4243,5658.819,3799.569
European Union (27),,2021,1010.948,908.69666,426.79636,1837.2653,193.99278,557.53784,1900.8511,5938.2183,3970.137
European Union (27),,2022,1096.2596,721.8117,540.30286,1522.5344,208.64276,551.04736,1938.5032,6148.3667,3433.6392
Finland,FIN,1990,0,32.109947,0.0013454305,54.525684,0,16.459005,61.2875,133.65544,25.21
Finland,FIN,1991,0,39.023388,0.0015376332,55.36275,0,15.957829,61.211662,132.63072,26.57
Finland,FIN,1992,0.005913972,44.671234,0.0017564527,54.650536,0,15.801412,55.71361,131.24066,27.59
Finland,FIN,1993,0.011827944,39.848385,0.001987097,56.545998,0,19.019152,63.688885,124.88457,28.51
Finland,FIN,1994,0.020698916,34.85403,0.0022207,55.1244,0,20.6376,77.55639,129.39041,31.47
Finland,FIN,1995,0.032526944,38.219086,0.002475,54.525684,0,21.094086,68.604996,117.56854,32.68
Finland,FIN,1996,0.032526944,35.06989,0.00290375,55.26344,0,18.798891,81.74694,122.37473,34.18944
Finland,FIN,1997,0.050268885,36.19946,0.0035720556,59.287037,0,25.189684,77.428055,120.58437,33.638332
Finland,FIN,1998,0.06801083,44.505646,0.0038204165,62.008213,0,29.792843,63.53889,125.79058,38.53639
Finland,FIN,1999,0.1448925,37.79032,0.004190055,65.189064,0,26.696404,61.56555,127.17879,38.579998
Finland,FIN,2000,0.23064528,43.34946,0.0046602217,63.784496,0,27.577534,58.32722,126.42577,39.41
Finland,FIN,2001,0.20564526,38.79349,0.0050383057,64.19912,0,26.405441,70.48917,124.035736,42.76
Finland,FIN,2002,0.18680528,31.45336,0.005443639,62.446106,0.0074444446,28.69413,76.5911,126.92369,42.46
Finland,FIN,2003,0.26971164,27.815088,0.0060815555,63.259174,0.044666667,29.940596,95.59249,130.99988,47
Finland,FIN,2004,0.34678942,43.425385,0.006803583,62.81477,0.05211111,33.3252,85.87945,122.12344,45.28
