Entity,Code,Year,Low-carbon energy (TWh growth - equivalent),Renewables (TWh growth - equivalent),Fossil fuels (TWh growth),Nuclear (TWh growth - equivalent)
Austria,AUT,1974,10.358334,10.358334,-8.906311,0
Austria,AUT,1975,3.2024155,3.2024155,-5.100998,0
Austria,AUT,1976,-9.549885,-9.549885,19.380005,0
Austria,AUT,1977,12.878277,12.878277,-12.174286,0
Austria,AUT,1978,0.059143066,0.059143066,12.5329895,0
Austria,AUT,1979,9.3322525,9.3322525,8.695084,0
Austria,AUT,1980,2.9957275,2.9957275,-4.339081,0
Austria,AUT,1981,5.1374664,5.1374664,-14.49115,0
Austria,AUT,1982,0.14489746,0.14489746,-10.343384,0
Austria,AUT,1983,-0.8575287,-0.8575287,0.031066895,0
Austria,AUT,1984,-11.10862,-11.10862,8.082062,0
Austria,AUT,1985,14.619186,14.619186,3.7177887,0
Austria,AUT,1986,1.4794769,1.4794769,-0.85046387,0
Austria,AUT,1987,12.040916,12.040916,5.543503,0
Austria,AUT,1988,0.20246124,0.20246124,-5.0895233,0
Austria,AUT,1989,-0.47192383,-0.47192383,2.313202,0
Austria,AUT,1990,-10.371399,-10.371399,14.565613,0
Austria,AUT,1991,0.080200195,0.080200195,16.265686,0
Austria,AUT,1992,10.407219,10.407219,-15.949661,0
Austria,AUT,1993,5.610077,5.610077,0.5440216,0
Austria,AUT,1994,-3.4625854,-3.4625854,1.3070221,0
Austria,AUT,1995,6.145645,6.145645,10.91568,0
Austria,AUT,1996,-9.276199,-9.276199,9.74942,0
Austria,AUT,1997,6.0465393,6.0465393,1.7175598,0
Austria,AUT,1998,3.6255035,3.6255035,2.3885803,0
Austria,AUT,1999,9.715782,9.715782,-0.94924927,0
Austria,AUT,2000,3.206314,3.206314,-1.8393555,0
Austria,AUT,2001,-4.070404,-4.070404,18.021973,0
Austria,AUT,2002,-1.7986069,-1.7986069,2.438324,0
Austria,AUT,2003,-19.982162,-19.982162,24.228973,0
Austria,AUT,2004,12.333473,12.333473,-4.716858,0
Austria,AUT,2005,3.3514786,3.3514786,4.2368774,0
Austria,AUT,2006,1.4674988,1.4674988,-5.917389,0
Austria,AUT,2007,7.2878723,7.2878723,-16.304657,0
Austria,AUT,2008,4.0083084,4.0083084,4.008972,0
Austria,AUT,2009,8.02684,8.02684,-21.191223,0
Austria,AUT,2010,-6.8484344,-6.8484344,20.160034,0
Austria,AUT,2011,-11.925598,-11.925598,-12.162201,0
Austria,AUT,2012,27.950531,27.950531,-9.495117,0
Austria,AUT,2013,-3.7393188,-3.7393188,0.41845703,0
Austria,AUT,2014,-0.3862152,-0.3862152,-16.019043,0
Austria,AUT,2015,-6.458664,-6.458664,6.505127,0
Austria,AUT,2016,7.437332,7.437332,5.7016907,0
Austria,AUT,2017,-1.5511627,-1.5511627,10.771759,0
Austria,AUT,2018,-3.1121826,-3.1121826,-5.778961,0
Austria,AUT,2019,11.512878,11.512878,9.201843,0
Austria,AUT,2020,0.6708069,0.6708069,-28.596588,0
Austria,AUT,2021,-7.513733,-7.513733,10.056366,0
Austria,AUT,2022,-5.9591064,-5.9591064,-16.094498,0
Azerbaijan,AZE,1986,-1.5028336,-1.5028336,19.38675,0
Azerbaijan,AZE,1987,0,0,-7.8116455,0
Azerbaijan,AZE,1988,-0.31363487,-0.31363487,0.49517822,0
Azerbaijan,AZE,1989,0,0,4.847519,0
Azerbaijan,AZE,1990,2.8379254,2.8379254,7.6614532,0
Azerbaijan,AZE,1991,0.29954338,0.29954338,-10.499512,0
Azerbaijan,AZE,1992,-0.035484314,-0.035484314,-35.92195,0
Azerbaijan,AZE,1993,2.006909,2.006909,-30.420517,0
Azerbaijan,AZE,1994,-1.7623658,-1.7623658,-13.353149,0
Azerbaijan,AZE,1995,-0.810215,-0.810215,-9.406479,0
Azerbaijan,AZE,1996,-0.05618286,-0.05618286,-28.851105,0
Azerbaijan,AZE,1997,0.5174732,0.5174732,-6.103546,0
Azerbaijan,AZE,1998,0.70672035,0.70672035,-0.21618652,0
Azerbaijan,AZE,1999,-1.3158598,-1.3158598,1.0240936,0
Azerbaijan,AZE,2000,0.08279562,0.08279562,5.619034,0
Azerbaijan,AZE,2001,-0.7139597,-0.7139597,-4.1138077,0
Azerbaijan,AZE,2002,2.0739837,2.0739837,-3.6928177,0
Azerbaijan,AZE,2003,1.2672606,1.2672606,9.159302,0
Azerbaijan,AZE,2004,0.7756448,0.7756448,17.087097,0
Azerbaijan,AZE,2005,0.67820597,0.67820597,12.261246,0
Azerbaijan,AZE,2006,-1.4524279,-1.4524279,-1.293396,0
Azerbaijan,AZE,2007,-0.4802332,-0.4802332,-12.540207,0
Azerbaijan,AZE,2008,-0.41244602,-0.41244602,1.7341919,0
Azerbaijan,AZE,2009,0.180511,0.180511,-21.716522,0
Azerbaijan,AZE,2010,3.114304,3.114304,-5.02977,0
Azerbaijan,AZE,2011,-2.1852574,-2.1852574,19.840881,0
Azerbaijan,AZE,2012,-2.3885431,-2.3885431,6.959152,0
Azerbaijan,AZE,2013,-0.7164068,-0.7164068,4.2010345,0
Azerbaijan,AZE,2014,-0.4638343,-0.4638343,3.0988007,0
Azerbaijan,AZE,2015,0.91186523,0.91186523,13.8055725,0
Azerbaijan,AZE,2016,0.95448685,0.95448685,-2.4700623,0
Azerbaijan,AZE,2017,-0.6018672,-0.6018672,-2.5718994,0
Azerbaijan,AZE,2018,0.18189812,0.18189812,4.052414,0
Azerbaijan,AZE,2019,-0.4274192,-0.4274192,8.42981,0
Azerbaijan,AZE,2020,-1.326971,-1.326971,4.8844147,0
Azerbaijan,AZE,2021,0.52943707,0.52943707,12.043259,0
Azerbaijan,AZE,2022,0.8272338,0.8272338,-2.3170013,0
Azerbaijan,AZE,1981,,,,0
Azerbaijan,AZE,1982,,,,0
Azerbaijan,AZE,1983,,,,0
Azerbaijan,AZE,1984,,,,0
Azerbaijan,AZE,1985,,,,0
Bahrain,BHR,1966,,,,0
Bahrain,BHR,1967,,,,0
Bahrain,BHR,1968,,,,0
Bahrain,BHR,1969,,,,0
Bahrain,BHR,1970,,,,0
Bahrain,BHR,1971,,,,0
Bahrain,BHR,1972,,,,0
Bahrain,BHR,1973,,,,0
Bahrain,BHR,1974,,,,0
Bahrain,BHR,1975,,,,0
Bahrain,BHR,1976,,,,0
Bahrain,BHR,1977,,,,0
Bahrain,BHR,1978,,,,0
Bahrain,BHR,1979,,,,0
Bahrain,BHR,1980,,,,0
Bahrain,BHR,1981,,,,0
Bahrain,BHR,1982,,,,0
Bahrain,BHR,1983,,,,0
Bahrain,BHR,1984,,,,0
Bahrain,BHR,1985,,,,0
Bahrain,BHR,1986,,,,0
Bahrain,BHR,1987,,,,0
Bahrain,BHR,1988,,,,0
Bahrain,BHR,1989,,,,0
Bahrain,BHR,1990,,,,0
Bahrain,BHR,1991,,,,0
Bahrain,BHR,1992,,,,0
Bahrain,BHR,1993,,,,0
Bahrain,BHR,1994,,,,0
Bahrain,BHR,1995,,,,0
Bahrain,BHR,1996,,,,0
Bahrain,BHR,1997,,,,0
Bahrain,BHR,1998,,,,0
Bahrain,BHR,1999,,,,0
Bahrain,BHR,2000,,,,0
Bahrain,BHR,2001,,,,0
Bahrain,BHR,2002,,,,0
Bahrain,BHR,2003,,,,0
Bahrain,BHR,2004,,,,0
Bahrain,BHR,2005,,,,0
Bahrain,BHR,2006,,,,0
Bahrain,BHR,2007,,,,0
Bahrain,BHR,2008,,,,0
Bahrain,BHR,2009,,,,0
Bahrain,BHR,2010,,,,0
Bahrain,BHR,2011,,,,0
Bahrain,BHR,2012,,,,0
Bahrain,BHR,2013,,,,0
Bahrain,BHR,2014,,,,0
Bahrain,BHR,2015,,,,0
Bahrain,BHR,2016,,,,0
Bahrain,BHR,2017,,,,0
Bahrain,BHR,2018,,,,0
Bahrain,BHR,2019,,,,0
Bahrain,BHR,2020,,,,0
Bahrain,BHR,2021,,,,0
Bahrain,BHR,2022,,,,0
Bangladesh,BGD,1972,0,0,1.7837238,0
Bangladesh,BGD,1973,0.46129024,0.46129024,3.8283606,0
Bangladesh,BGD,1974,-0.26021492,-0.26021492,1.5265121,0
Bangladesh,BGD,1975,0.5706988,0.5706988,0.0138607025,0
Bangladesh,BGD,1976,0.17150557,0.17150557,3.390396,0
Bangladesh,BGD,1977,-0.16854858,-0.16854858,0.71374893,0
Bangladesh,BGD,1978,0.20403254,0.20403254,1.3816795,0
Bangladesh,BGD,1979,0.23951614,0.23951614,2.531456,0
Bangladesh,BGD,1980,-0.011828065,-0.011828065,4.9673157,0
Bangladesh,BGD,1981,0.12419355,0.12419355,1.9651184,0
Bangladesh,BGD,1982,-0.3016131,-0.3016131,4.103264,0
Bangladesh,BGD,1983,0.4110217,0.4110217,-0.862175,0
Bangladesh,BGD,1984,0.6948924,0.6948924,2.557434,0
Bangladesh,BGD,1985,-0.46720433,-0.46720433,5.298786,0
Bangladesh,BGD,1986,-0.85457003,-0.85457003,5.1170425,0
Bangladesh,BGD,1987,0.19811833,0.19811833,5.249855,0
Bangladesh,BGD,1988,0.46720433,0.46720433,6.1246223,0
Bangladesh,BGD,1989,0.7244625,0.7244625,4.313408,0
Bangladesh,BGD,1990,-0.10645175,-0.10645175,4.34861,0
Bangladesh,BGD,1991,-0.13602138,-0.13602138,-2.465767,0
Bangladesh,BGD,1992,-0.12419367,-0.12419367,6.5801315,0
Bangladesh,BGD,1993,-0.5559139,-0.5559139,8.281113,0
Bangladesh,BGD,1994,0.70672035,0.70672035,4.5476,0
Bangladesh,BGD,1995,-1.4045699,-1.4045699,17.82312,0
Bangladesh,BGD,1996,1.0852151,1.0852151,4.008621,0
Bangladesh,BGD,1997,-0.05913973,-0.05913973,5.7474823,0
Bangladesh,BGD,1998,0.43172073,0.43172073,7.236664,0
Bangladesh,BGD,1999,-0.09462404,-0.09462404,1.5208054,0
Bangladesh,BGD,2000,-0.2483871,-0.2483871,9.383842,0
Bangladesh,BGD,2001,0.7024386,0.7024386,18.761719,0
Bangladesh,BGD,2002,-0.7307246,-0.7307246,1.1689606,0
Bangladesh,BGD,2003,-0.011695862,-0.011695862,8.904373,0
Bangladesh,BGD,2004,-0.010970831,-0.010970831,10.173737,0
Bangladesh,BGD,2005,-0.0093996525,-0.0093996525,14.5780945,0
Bangladesh,BGD,2006,-0.0033068657,-0.0033068657,15.565186,0
Bangladesh,BGD,2007,-0.003264904,-0.003264904,4.961426,0
Bangladesh,BGD,2008,0.57255626,0.57255626,11.5494995,0
Bangladesh,BGD,2009,-1.4706066,-1.4706066,22.857117,0
Bangladesh,BGD,2010,0.91258645,0.91258645,5.588608,0
Bangladesh,BGD,2011,0.42112088,0.42112088,20.74205,0
Bangladesh,BGD,2012,-0.1860764,-0.1860764,23.619965,0
Bangladesh,BGD,2013,-0.040702343,-0.040702343,11.966614,0
Bangladesh,BGD,2014,-0.3505311,-0.3505311,11.92038,0
Bangladesh,BGD,2015,0.97177243,0.97177243,65.98474,0
Bangladesh,BGD,2016,0.0046622753,0.0046622753,0.7649536,0
Bangladesh,BGD,2017,0.4569199,0.4569199,17.079742,0
Bangladesh,BGD,2018,-0.3968227,-0.3968227,27.357391,0
Bangladesh,BGD,2019,0.015828371,0.015828371,52.18872,0
Bangladesh,BGD,2020,-0.17073607,-0.17073607,-25.454926,0
Bangladesh,BGD,2021,0.4598782,0.4598782,21.94284,0
Bangladesh,BGD,2022,0.41298938,0.41298938,18.61499,0
Belarus,BLR,1986,0,0,57.794678,0
Belarus,BLR,1987,0,0,6.7809753,0
Belarus,BLR,1988,0,0,6.7856445,0
Belarus,BLR,1989,0,0,-15.744324,0
Belarus,BLR,1990,0,0,2.3118286,0
Belarus,BLR,1991,-0.005913891,-0.005913891,-1.0603638,0
Belarus,BLR,1992,-0.0029569454,-0.0029569454,-61.74756,0
Belarus,BLR,1993,0.005913891,0.005913891,-66.04941,0
Belarus,BLR,1994,0,0,-55.298645,0
Belarus,BLR,1995,0.0029569454,0.0029569454,-31.110413,0
Belarus,BLR,1996,-0.011827778,-0.011827778,6.443939,0
Belarus,BLR,1997,0.0147847235,0.0147847235,2.9480896,0
Belarus,BLR,1998,0.020699162,0.020699162,-5.7710266,0
Belarus,BLR,1999,-0.026613053,-0.026613053,-6.9074707,0
Belarus,BLR,2000,0.023655836,0.023655836,7.619934,0
Belarus,BLR,2001,0.008295,0.008295,-7.1084595,0
Belarus,BLR,2002,-0.0034874976,-0.0034874976,8.56955,0
Belarus,BLR,2003,-0.0034427792,-0.0034427792,-1.9363098,0
Belarus,BLR,2004,0.016801856,0.016801856,30.477448,0
Belarus,BLR,2005,0.007941,0.007941,-0.93826294,0
Belarus,BLR,2006,0.0028728098,0.0028728098,17.993286,0
Belarus,BLR,2007,0.037666105,0.037666105,-7.410248,0
Belarus,BLR,2008,0.15348215,0.15348215,3.7325745,0
Belarus,BLR,2009,0.2564185,0.2564185,-16.35382,0
Belarus,BLR,2010,0.22999167,0.22999167,23.45581,0
Belarus,BLR,2011,-0.037608624,-0.037608624,-5.4778748,0
Belarus,BLR,2012,0.10752833,0.10752833,24.457123,0
Belarus,BLR,2013,0.07168716,0.07168716,-30.546661,0
Belarus,BLR,2014,-0.030421436,-0.030421436,0.15185547,0
Belarus,BLR,2015,0.05679804,0.05679804,-27.97055,0
Belarus,BLR,2016,0.196428,0.196428,5.6152344,0
Belarus,BLR,2017,0.968624,0.968624,4.058258,0
Belarus,BLR,2018,-0.19623566,-0.19623566,29.58014,0
Belarus,BLR,2019,0.42704654,0.42704654,1.146698,0
Belarus,BLR,2020,1.4982066,0.64638686,-23.541931,0.8518197
Belarus,BLR,2021,13.479034,-0.18345475,5.38562,13.66249
Belarus,BLR,2022,-2.6384182,0.14246821,-6.160034,-2.7808876
Belarus,BLR,1981,,,,0
Belarus,BLR,1982,,,,0
Belarus,BLR,1983,,,,0
Belarus,BLR,1984,,,,0
Belarus,BLR,1985,,,,0
Belgium,BEL,1966,0.09686369,0.079838574,-15.179108,0.017025083
Belgium,BEL,1967,0.06932491,-0.18037635,19.726593,0.24970129
Belgium,BEL,1968,-0.075896084,0.017741978,47.838013,-0.09363805
Belgium,BEL,1969,-0.15206087,-0.04139781,45.509888,-0.11066305
Belgium,BEL,1970,0.14662504,0.04731196,28.669617,0.09931304
Belgium,BEL,1971,-0.4929211,-0.33118278,-9.763794,-0.16173832
Belgium,BEL,1972,0.16723418,0.13602138,33.231262,0.031212777
Belgium,BEL,1973,0.52812135,0.34368306,7.0650024,0.18443832
Belgium,BEL,1974,0.38279545,0.1784944,-19.926147,0.20430112
Belgium,BEL,1975,18.581394,-0.24835324,-51.344788,18.829748
Belgium,BEL,1976,8.925785,-0.30181473,22.634338,9.2276
Belgium,BEL,1977,6.346363,0.9465725,-5.323303,5.39979
Belgium,BEL,1978,1.6672745,0.038541555,22.44458,1.6287346
Belgium,BEL,1979,-2.9301949,0.20809841,19.538818,-3.1382942
Belgium,BEL,1980,3.32267,0.08222449,-28.539246,3.2404442
Belgium,BEL,1981,1.155468,0.2758397,-28.9646,0.8796272
Belgium,BEL,1982,7.035206,-0.9240253,-30.452393,7.9592323
Belgium,BEL,1983,23.88655,-0.06774199,-39.79727,23.954296
Belgium,BEL,1984,10.370789,0.05073929,12.136749,10.320045
Belgium,BEL,1985,19.363007,-0.09667337,3.5284424,19.459679
Belgium,BEL,1986,13.976479,0.3762766,3.3791199,13.600204
Belgium,BEL,1987,7.6464005,0.34546387,9.309357,7.300934
Belgium,BEL,1988,3.1408005,-0.07977152,8.383545,3.2205734
Belgium,BEL,1989,-5.4762344,-0.12752008,9.842712,-5.3487167
Belgium,BEL,1990,4.4456253,0.17516804,22.336548,4.270462
Belgium,BEL,1991,0.34222412,-0.052184105,21.184937,0.39440918
Belgium,BEL,1992,1.9203186,0.23198915,-3.2907715,1.688324
Belgium,BEL,1993,-4.6690063,-0.33044362,-5.65744,-4.338562
Belgium,BEL,1994,-3.4222794,0.2750001,36.14743,-3.6972733
Belgium,BEL,1995,2.2960129,0.21895146,5.9157715,2.077057
Belgium,BEL,1996,5.300232,-0.31804395,36.461426,5.6182785
Belgium,BEL,1997,11.625023,0.07066488,-4.244629,11.554359
Belgium,BEL,1998,-3.0016327,0.5254035,17.12622,-3.5270386
Belgium,BEL,1999,8.393906,0.3013103,-13.639343,8.09259
Belgium,BEL,2000,-1.8496552,0.59059143,15.057129,-2.4402466
Belgium,BEL,2001,-5.894928,0.08930969,-0.59484863,-5.9842377
Belgium,BEL,2002,2.197464,0.2087245,-5.581726,1.988739
Belgium,BEL,2003,-0.6089325,0.18852758,28.8255,-0.79745483
Belgium,BEL,2004,-0.09648132,0.9286151,3.0253906,-1.0251007
Belgium,BEL,2005,1.8668365,1.9172506,-10.3689575,-0.05041504
Belgium,BEL,2006,-0.79829407,2.6181374,2.9215698,-3.41642
Belgium,BEL,2007,5.130295,1.6337404,0.09765625,3.496544
Belgium,BEL,2008,-5.10083,2.8819962,17.365845,-7.982826
Belgium,BEL,2009,8.279343,4.6053314,-68.164246,3.6740189
Belgium,BEL,2010,7.2562866,6.1096535,41.615906,1.1466293
Belgium,BEL,2011,4.68808,4.6990166,-55.81726,-0.010940552
Belgium,BEL,2012,-15.505692,6.156849,-13.162842,-21.662544
Belgium,BEL,2013,8.571075,3.0664444,8.435425,5.5046463
Belgium,BEL,2014,-22.193382,1.7178116,-28.86499,-23.911201
Belgium,BEL,2015,-15.510048,4.651127,22.080994,-20.161179
Belgium,BEL,2016,45.65509,1.3044395,6.400696,44.350655
Belgium,BEL,2017,0.5963745,4.564232,5.9570312,-3.967865
Belgium,BEL,2018,-31.955887,3.2784843,30.123169,-35.234367
Belgium,BEL,2019,43.30394,5.8152504,-19.094055,37.488686
Belgium,BEL,2020,-10.831543,12.478508,-63.565002,-23.310051
Belgium,BEL,2021,37.920654,-1.6645279,36.44104,39.585182
Belgium,BEL,2022,-14.694366,2.2635574,-43.042603,-16.957924
Bolivia,BOL,1971,,,,0
Bolivia,BOL,1972,,,,0
Bolivia,BOL,1973,,,,0
Bolivia,BOL,1974,,,,0
Bolivia,BOL,1975,,,,0
Bolivia,BOL,1976,,,,0
Bolivia,BOL,1977,,,,0
Bolivia,BOL,1978,,,,0
Bolivia,BOL,1979,,,,0
Bolivia,BOL,1980,,,,0
Bolivia,BOL,1981,,,,0
Bolivia,BOL,1982,,,,0
Bolivia,BOL,1983,,,,0
Bolivia,BOL,1984,,,,0
Bolivia,BOL,1985,,,,0
Bolivia,BOL,1986,,,,0
Bolivia,BOL,1987,,,,0
Bolivia,BOL,1988,,,,0
Bolivia,BOL,1989,,,,0
Bolivia,BOL,1990,,,,0
Bolivia,BOL,1991,,,,0
Bolivia,BOL,1992,,,,0
Bolivia,BOL,1993,,,,0
Bolivia,BOL,1994,,,,0
Bolivia,BOL,1995,,,,0
Bolivia,BOL,1996,,,,0
Bolivia,BOL,1997,,,,0
Bolivia,BOL,1998,,,,0
Bolivia,BOL,1999,,,,0
Bolivia,BOL,2000,,,,0
Bolivia,BOL,2001,,,,0
Bolivia,BOL,2002,,,,0
Bolivia,BOL,2003,,,,0
Bolivia,BOL,2004,,,,0
Bolivia,BOL,2005,,,,0
Bolivia,BOL,2006,,,,0
Bolivia,BOL,2007,,,,0
Bolivia,BOL,2008,,,,0
Bolivia,BOL,2009,,,,0
Bolivia,BOL,2010,,,,0
Bolivia,BOL,2011,,,,0
Bolivia,BOL,2012,,,,0
Bolivia,BOL,2013,,,,0
Bolivia,BOL,2014,,,,0
Bolivia,BOL,2015,,,,0
Bolivia,BOL,2016,,,,0
Bolivia,BOL,2017,,,,0
Bolivia,BOL,2018,,,,0
Bolivia,BOL,2019,,,,0
Bolivia,BOL,2020,,,,0
Bolivia,BOL,2021,,,,0
Bolivia,BOL,2022,,,,0
Brazil,BRA,1966,7.0701523,7.0701523,17.840347,0
Brazil,BRA,1967,3.7938156,3.7938156,7.005142,0
Brazil,BRA,1968,4.0244675,4.0244675,39.88246,0
Brazil,BRA,1969,6.33387,6.33387,25.992096,0
Brazil,BRA,1970,26.269218,26.269218,41.282684,0
Brazil,BRA,1971,10.311592,10.311592,41.551544,0
Brazil,BRA,1972,23.204025,23.204025,48.551666,0
Brazil,BRA,1973,20.704758,20.704758,81.93463,0
Brazil,BRA,1974,22.905685,22.905685,54.865875,0
Brazil,BRA,1975,19.668976,19.668976,22.258545,0
Brazil,BRA,1976,31.147125,31.147125,44.690002,0
Brazil,BRA,1977,35.533005,35.533005,22.674133,0
Brazil,BRA,1978,33.214355,33.214355,65.688354,0
Brazil,BRA,1979,46.66278,46.66278,47.523743,0
Brazil,BRA,1980,40.109314,40.109314,-13.441956,0
Brazil,BRA,1981,4.068695,4.068695,-27.152649,0
Brazil,BRA,1982,38.616272,38.616272,19.508057,0
Brazil,BRA,1983,43.989532,43.989532,-30.365173,0
Brazil,BRA,1984,57.444,52.78195,20.467651,4.662037
Brazil,BRA,1985,50.409912,45.478333,41.544678,4.9316006
Brazil,BRA,1986,18.548279,27.733276,56.649353,-9.185036
Brazil,BRA,1987,13.808411,11.456116,26.290283,2.3523
Brazil,BRA,1988,41.874146,42.90985,4.0406494,-1.0356929
Brazil,BRA,1989,26.22461,22.757202,17.195557,3.467443
Brazil,BRA,1990,2.3168945,1.1619873,-12.609558,1.1548686
Brazil,BRA,1991,32.204407,34.460266,18.398254,-2.255824
Brazil,BRA,1992,18.844604,17.945068,3.8668823,0.89949226
Brazil,BRA,1993,35.244812,38.98181,40.65265,-3.7370071
Brazil,BRA,1994,28.55957,29.657715,55.09381,-1.0981184
Brazil,BRA,1995,44.247986,37.256348,69.68811,6.9916363
Brazil,BRA,1996,41.31427,41.575317,71.24158,-0.26105118
Brazil,BRA,1997,39.84247,37.73706,88.06177,2.1054358
Brazil,BRA,1998,37.086487,36.814087,38.79944,0.2724018
Brazil,BRA,1999,9.556824,7.536499,15.922241,2.0203104
Brazil,BRA,2000,26.839966,20.969116,75.3064,5.870818
Brazil,BRA,2001,-90.93274,-114.03088,32.002075,23.098162
Brazil,BRA,2002,56.542786,58.043274,-4.24646,-1.5004997
Brazil,BRA,2003,51.45526,53.033997,-6.9641113,-1.5786667
Brazil,BRA,2004,43.10193,48.169556,73.333374,-5.067623
Brazil,BRA,2005,44.75354,49.78174,20.585938,-5.028206
Brazil,BRA,2006,37.62903,27.153076,33.37024,10.475948
Brazil,BRA,2007,98.706665,102.75183,71.77783,-4.0452156
Brazil,BRA,2008,32.020508,27.863525,89.33301,4.1570435
Brazil,BRA,2009,73.17334,76.1167,-93.81799,-2.9434166
Brazil,BRA,2010,71.69678,67.7384,194.75171,3.9583282
Brazil,BRA,2011,53.855957,51.084106,56.89685,2.7719345
Brazil,BRA,2012,-32.641357,-33.38745,129.17236,0.7460327
Brazil,BRA,2013,-29.342163,-27.548218,110.96094,-1.7938614
Brazil,BRA,2014,-2.9624023,-2.5354004,93.44141,-0.4271164
Brazil,BRA,2015,21.548218,23.451294,-69.009766,-1.9029694
Brazil,BRA,2016,69.797485,67.119385,-154.58899,2.6780167
Brazil,BRA,2017,1.3360596,1.8953857,29.491821,-0.55932236
Brazil,BRA,2018,101.67847,102.079346,-88.70361,-0.40085983
Brazil,BRA,2019,75.64966,74.64563,-18.667236,1.0040283
Brazil,BRA,2020,-6.263916,-0.8815918,-132.3186,-5.382324
Brazil,BRA,2021,-47.591064,-49.09851,223.89246,1.5074959
Brazil,BRA,2022,211.09119,211.58997,-56.89099,-0.49884033
Brunei,BRN,1966,,,,0
Brunei,BRN,1967,,,,0
Brunei,BRN,1968,,,,0
Brunei,BRN,1969,,,,0
Brunei,BRN,1970,,,,0
Brunei,BRN,1971,,,,0
Brunei,BRN,1972,,,,0
Brunei,BRN,1973,,,,0
Brunei,BRN,1974,,,,0
Brunei,BRN,1975,,,,0
Brunei,BRN,1976,,,,0
Brunei,BRN,1977,,,,0
Brunei,BRN,1978,,,,0
Brunei,BRN,1979,,,,0
Brunei,BRN,1980,,,,0
Brunei,BRN,1981,,,,0
Brunei,BRN,1982,,,,0
Brunei,BRN,1983,,,,0
Brunei,BRN,1984,,,,0
Brunei,BRN,1985,,,,0
Brunei,BRN,1986,,,,0
Brunei,BRN,1987,,,,0
Brunei,BRN,1988,,,,0
Brunei,BRN,1989,,,,0
Brunei,BRN,1990,,,,0
Brunei,BRN,1991,,,,0
Brunei,BRN,1992,,,,0
Brunei,BRN,1993,,,,0
Brunei,BRN,1994,,,,0
Brunei,BRN,1995,,,,0
Brunei,BRN,1996,,,,0
Brunei,BRN,1997,,,,0
Brunei,BRN,1998,,,,0
Brunei,BRN,1999,,,,0
Brunei,BRN,2000,,,,0
Brunei,BRN,2001,,,,0
Brunei,BRN,2002,,,,0
Brunei,BRN,2003,,,,0
Brunei,BRN,2004,,,,0
Brunei,BRN,2005,,,,0
Brunei,BRN,2006,,,,0
Brunei,BRN,2007,,,,0
Brunei,BRN,2008,,,,0
Brunei,BRN,2009,,,,0
Brunei,BRN,2010,,,,0
Brunei,BRN,2011,,,,0
Brunei,BRN,2012,,,,0
Brunei,BRN,2013,,,,0
Brunei,BRN,2014,,,,0
Brunei,BRN,2015,,,,0
Brunei,BRN,2016,,,,0
Brunei,BRN,2017,,,,0
Brunei,BRN,2018,,,,0
Brunei,BRN,2019,,,,0
Brunei,BRN,2020,,,,0
Brunei,BRN,2021,,,,0
Brunei,BRN,2022,,,,0
Bulgaria,BGR,1966,0.029569626,0.029569626,8.610214,0
Bulgaria,BGR,1967,0.035484314,0.035484314,20.739723,0
Bulgaria,BGR,1968,-2.1201618,-2.1201618,19.717133,0
Bulgaria,BGR,1969,1.5790322,1.5790322,17.551056,0
Bulgaria,BGR,1970,0.92553806,0.92553806,22.36525,0
Bulgaria,BGR,1971,0.053225517,0.053225517,8.585281,0
Bulgaria,BGR,1972,-0.2217741,-0.2217741,6.543045,0
Bulgaria,BGR,1973,1.4045696,1.4045696,7.350769,0
Bulgaria,BGR,1974,1.1842895,-1.4489245,5.7726746,2.633214
Bulgaria,BGR,1975,5.716756,1.1029568,19.56546,4.613799
Bulgaria,BGR,1976,8.3908,1.481451,7.300247,6.9093485
Bulgaria,BGR,1977,4.2398453,1.7002697,10.882874,2.5395765
Bulgaria,BGR,1978,-1.7595596,-1.833334,12.255127,0.07377434
Bulgaria,BGR,1979,1.9548378,1.1887102,9.676788,0.76612854
Bulgaria,BGR,1980,1.1461487,1.1887093,16.592072,-0.042560577
Bulgaria,BGR,1981,8.101105,-0.28091335,-13.058716,8.382019
Bulgaria,BGR,1982,2.937069,-1.6795702,5.1543274,4.6166363
Bulgaria,BGR,1983,5.356537,0.8959675,-3.054657,4.4605713
Bulgaria,BGR,1984,0.9082489,-0.27499962,-2.8871155,1.1832466
Bulgaria,BGR,1985,-1.9013481,-3.025,-0.6687622,1.1236534
Bulgaria,BGR,1986,-2.747429,0.26317215,9.503174,-3.010601
Bulgaria,BGR,1987,1.6624527,0.62392426,0.99783325,1.0385284
Bulgaria,BGR,1988,10.37249,0.1744628,-2.298645,10.198029
Bulgaria,BGR,1989,-3.873207,0.28091383,0.7926941,-4.1541214
Bulgaria,BGR,1990,-2.1231194,-2.4040322,-24.023407,0.2809105
Bulgaria,BGR,1991,-2.5375748,1.6647849,-59.494537,-4.2023582
Bulgaria,BGR,1992,-5.748562,-1.1177416,-9.796722,-4.630821
Bulgaria,BGR,1993,6.5118256,-0.3577962,9.983688,6.8696213
Bulgaria,BGR,1994,2.4630814,-1.4016123,-12.474152,3.8646965
Bulgaria,BGR,1995,7.966667,2.5016127,11.058289,5.4650536
Bulgaria,BGR,1996,4.118576,1.7889786,-5.194092,2.3295975
Bulgaria,BGR,1997,-1.4271202,-0.4879036,-13.363098,-0.9392166
