Entity,Code,Year,Coal (% equivalent primary energy)
Pakistan,PAK,1967,14.176191
Pakistan,PAK,1968,13.7485695
Pakistan,PAK,1969,12.315606
Pakistan,PAK,1970,10.426741
Pakistan,PAK,1971,7.515801
Pakistan,PAK,1972,7.6124063
Pakistan,PAK,1973,7.076036
Pakistan,PAK,1974,5.981954
Pakistan,PAK,1975,5.527432
Pakistan,PAK,1976,5.390415
Pakistan,PAK,1977,5.418525
Pakistan,PAK,1978,5.3876033
Pakistan,PAK,1979,5.5089574
Pakistan,PAK,1980,5.2908497
Pakistan,PAK,1981,5.5850573
Pakistan,PAK,1982,5.7423997
Pakistan,PAK,1983,6.095068
Pakistan,PAK,1984,6.532387
Pakistan,PAK,1985,7.0527234
Pakistan,PAK,1986,7.5491467
Pakistan,PAK,1987,7.64015
Pakistan,PAK,1988,7.5208993
Pakistan,PAK,1989,7.7680616
Pakistan,PAK,1990,7.876476
Pakistan,PAK,1991,7.358107
Pakistan,PAK,1992,7.1928926
Pakistan,PAK,1993,6.82384
Pakistan,PAK,1994,6.5470324
Pakistan,PAK,1995,6.258482
Pakistan,PAK,1996,5.9555607
Pakistan,PAK,1997,5.758835
Pakistan,PAK,1998,5.3710566
Pakistan,PAK,1999,5.1481895
Pakistan,PAK,2000,4.875541
Pakistan,PAK,2001,4.9441867
Pakistan,PAK,2002,5.338709
Pakistan,PAK,2003,6.2907896
Pakistan,PAK,2004,6.3043027
Pakistan,PAK,2005,6.745489
Pakistan,PAK,2006,6.7818975
Pakistan,PAK,2007,8.728048
Pakistan,PAK,2008,9.570504
Pakistan,PAK,2009,7.7679434
Pakistan,PAK,2010,7.269384
Pakistan,PAK,2011,6.2717967
Pakistan,PAK,2012,6.8458853
Pakistan,PAK,2013,4.962503
Pakistan,PAK,2014,7.0878654
Pakistan,PAK,2015,6.651
Pakistan,PAK,2016,6.9878235
Pakistan,PAK,2017,8.833284
Pakistan,PAK,2018,14.1752825
Pakistan,PAK,2019,15.934841
Pakistan,PAK,2020,18.598513
Pakistan,PAK,2021,18.523788
Pakistan,PAK,2022,17.703236
Peru,PER,1965,0.76301
Peru,PER,1966,0.7884507
Peru,PER,1967,0.8720055
Peru,PER,1968,0.84933925
Peru,PER,1969,1.4211541
Peru,PER,1970,1.3977255
Peru,PER,1971,1.8703504
Peru,PER,1972,2.2579105
Peru,PER,1973,2.279133
Peru,PER,1974,2.1108146
Peru,PER,1975,2.0845141
Peru,PER,1976,1.5813679
Peru,PER,1977,1.7979493
Peru,PER,1978,1.5357053
Peru,PER,1979,1.5719384
Peru,PER,1980,1.5447302
Peru,PER,1981,1.49009
Peru,PER,1982,1.6751926
Peru,PER,1983,1.6214287
Peru,PER,1984,1.2259657
Peru,PER,1985,1.3596859
Peru,PER,1986,1.7146729
Peru,PER,1987,1.7727957
Peru,PER,1988,1.7950124
Peru,PER,1989,2.1639714
Peru,PER,1990,1.5745167
Peru,PER,1991,3.0766416
Peru,PER,1992,3.0923674
Peru,PER,1993,2.973681
Peru,PER,1994,3.368992
Peru,PER,1995,3.2602792
Peru,PER,1996,3.314838
Peru,PER,1997,3.5185893
Peru,PER,1998,3.7388213
Peru,PER,1999,3.3054874
Peru,PER,2000,4.9700937
Peru,PER,2001,4.549196
Peru,PER,2002,6.083827
Peru,PER,2003,6.6130204
Peru,PER,2004,6.7088356
Peru,PER,2005,6.5453343
Peru,PER,2006,5.506306
Peru,PER,2007,6.6777163
Peru,PER,2008,5.5150514
Peru,PER,2009,4.8598495
Peru,PER,2010,4.198113
Peru,PER,2011,3.8267686
Peru,PER,2012,3.954398
Peru,PER,2013,3.8992128
Peru,PER,2014,3.7611678
Peru,PER,2015,3.3458247
Peru,PER,2016,3.360973
Peru,PER,2017,2.8707364
Peru,PER,2018,2.4702084
Peru,PER,2019,2.5063212
Peru,PER,2020,2.1338763
Peru,PER,2021,1.8845124
Peru,PER,2022,2.4298167
Philippines,PHL,1994,7.8553042
Philippines,PHL,1995,7.395152
Philippines,PHL,1996,9.29921
Philippines,PHL,1997,10.535349
Philippines,PHL,1998,11.459793
Philippines,PHL,1999,12.907863
Philippines,PHL,2000,17.485504
Philippines,PHL,2001,17.441477
Philippines,PHL,2002,16.269087
Philippines,PHL,2003,16.053001
Philippines,PHL,2004,16.516287
Philippines,PHL,2005,19.304905
Philippines,PHL,2006,19.203856
Philippines,PHL,2007,19.802036
Philippines,PHL,2008,22.579693
Philippines,PHL,2009,21.302498
Philippines,PHL,2010,23.990778
Philippines,PHL,2011,25.846117
Philippines,PHL,2012,26.14675
Philippines,PHL,2013,30.184177
Philippines,PHL,2014,30.515999
Philippines,PHL,2015,30.39085
Philippines,PHL,2016,31.348392
Philippines,PHL,2017,33.79079
Philippines,PHL,2018,34.743988
Philippines,PHL,2019,36.084766
Philippines,PHL,2020,39.841103
Philippines,PHL,2021,40.307873
Philippines,PHL,2022,39.799984
Poland,POL,1965,89.138725
Poland,POL,1966,88.60623
Poland,POL,1967,87.64848
Poland,POL,1968,85.35979
Poland,POL,1969,83.95994
Poland,POL,1970,82.61726
Poland,POL,1971,81.9771
Poland,POL,1972,81.3047
Poland,POL,1973,80.137184
Poland,POL,1974,79.76002
Poland,POL,1975,79.772766
Poland,POL,1976,79.17494
Poland,POL,1977,78.62566
Poland,POL,1978,78.37196
Poland,POL,1979,78.15721
Poland,POL,1980,79.03824
Poland,POL,1981,78.16451
Poland,POL,1982,79.46264
Poland,POL,1983,78.90741
Poland,POL,1984,79.148605
Poland,POL,1985,79.19259
Poland,POL,1986,78.991684
Poland,POL,1987,79.26991
Poland,POL,1988,78.58849
Poland,POL,1989,78.026215
Poland,POL,1990,75.37309
Poland,POL,1991,76.30336
Poland,POL,1992,77.1409
Poland,POL,1993,76.29002
Poland,POL,1994,74.243126
Poland,POL,1995,73.76629
Poland,POL,1996,71.92355
Poland,POL,1997,70.88297
Poland,POL,1998,66.66599
Poland,POL,1999,65.22755
Poland,POL,2000,64.28486
Poland,POL,2001,63.9719
Poland,POL,2002,63.4438
Poland,POL,2003,63.130074
Poland,POL,2004,60.862305
Poland,POL,2005,60.22697
Poland,POL,2006,59.766792
Poland,POL,2007,58.41813
Poland,POL,2008,56.66423
Poland,POL,2009,55.126698
Poland,POL,2010,54.92512
Poland,POL,2011,54.497505
Poland,POL,2012,52.29772
Poland,POL,2013,54.365158
Poland,POL,2014,52.23233
Poland,POL,2015,50.889133
Poland,POL,2016,49.597282
Poland,POL,2017,48.003883
Poland,POL,2018,47.487602
Poland,POL,2019,43.56017
Poland,POL,2020,42.181015
Poland,POL,2021,43.164665
Poland,POL,2022,41.844395
Portugal,PRT,1996,18.178408
Portugal,PRT,1997,16.30201
Portugal,PRT,1998,14.940264
Portugal,PRT,1999,15.169752
Portugal,PRT,2000,14.718755
Portugal,PRT,2001,12.402884
Portugal,PRT,2002,13.778583
Portugal,PRT,2003,12.845196
Portugal,PRT,2004,12.957966
Portugal,PRT,2005,13.064529
Portugal,PRT,2006,13.031302
Portugal,PRT,2007,11.255724
Portugal,PRT,2008,10.2045355
Portugal,PRT,2009,11.484634
Portugal,PRT,2010,6.2807827
Portugal,PRT,2011,8.874711
Portugal,PRT,2012,12.736686
Portugal,PRT,2013,10.560692
Portugal,PRT,2014,10.4667225
Portugal,PRT,2015,13.018677
Portugal,PRT,2016,10.625813
Portugal,PRT,2017,12.509234
Portugal,PRT,2018,10.29542
Portugal,PRT,2019,4.9560103
Portugal,PRT,2020,2.4779818
Portugal,PRT,2021,0.8539678
Portugal,PRT,2022,0.04061054
Romania,ROU,1965,18.191122
Romania,ROU,1966,18.369009
Romania,ROU,1967,18.2406
Romania,ROU,1968,18.794216
Romania,ROU,1969,18.890629
Romania,ROU,1970,19.279757
Romania,ROU,1971,19.18359
Romania,ROU,1972,19.054613
Romania,ROU,1973,19.72012
Romania,ROU,1974,20.595938
Romania,ROU,1975,19.576296
Romania,ROU,1976,18.437046
Romania,ROU,1977,17.605179
Romania,ROU,1978,18.355907
Romania,ROU,1979,19.386105
Romania,ROU,1980,19.648012
Romania,ROU,1981,20.603346
Romania,ROU,1982,19.857908
Romania,ROU,1983,23.103676
Romania,ROU,1984,23.230856
Romania,ROU,1985,24.274988
Romania,ROU,1986,24.074558
Romania,ROU,1987,24.857014
Romania,ROU,1988,26.427591
Romania,ROU,1989,26.351574
Romania,ROU,1990,19.865997
Romania,ROU,1991,19.52313
Romania,ROU,1992,21.797218
Romania,ROU,1993,22.181807
Romania,ROU,1994,23.550173
Romania,ROU,1995,22.147371
Romania,ROU,1996,22.268269
Romania,ROU,1997,21.321304
Romania,ROU,1998,19.63771
Romania,ROU,1999,19.409058
Romania,ROU,2000,20.349724
Romania,ROU,2001,20.808662
Romania,ROU,2002,21.58824
Romania,ROU,2003,24.162903
Romania,ROU,2004,22.925049
Romania,ROU,2005,21.816074
Romania,ROU,2006,24.219118
Romania,ROU,2007,25.31265
Romania,ROU,2008,24.287312
Romania,ROU,2009,22.163027
Romania,ROU,2010,20.528456
Romania,ROU,2011,23.359632
Romania,ROU,2012,22.395481
Romania,ROU,2013,18.644772
Romania,ROU,2014,17.762571
Romania,ROU,2015,18.325785
Romania,ROU,2016,16.305244
Romania,ROU,2017,16.069553
Romania,ROU,2018,15.03995
Romania,ROU,2019,14.91732
Romania,ROU,2020,11.295152
Romania,ROU,2021,12.169351
Romania,ROU,2022,12.707975
Russia,RUS,1985,24.111477
Russia,RUS,1986,24.335152
Russia,RUS,1987,23.923666
Russia,RUS,1988,23.165863
Russia,RUS,1989,22.317719
Russia,RUS,1990,21.041996
Russia,RUS,1991,19.549059
Russia,RUS,1992,19.084135
Russia,RUS,1993,18.47568
Russia,RUS,1994,17.708897
Russia,RUS,1995,18.025703
Russia,RUS,1996,18.38122
Russia,RUS,1997,17.921083
Russia,RUS,1998,16.811367
Russia,RUS,1999,16.735857
Russia,RUS,2000,17.050753
Russia,RUS,2001,16.373692
Russia,RUS,2002,16.5095
Russia,RUS,2003,16.277357
Russia,RUS,2004,15.460983
Russia,RUS,2005,14.657742
Russia,RUS,2006,14.398007
Russia,RUS,2007,13.863889
Russia,RUS,2008,14.799866
Russia,RUS,2009,14.247833
Russia,RUS,2010,13.475041
Russia,RUS,2011,13.5313425
Russia,RUS,2012,14.082546
Russia,RUS,2013,13.105493
Russia,RUS,2014,12.636934
Russia,RUS,2015,13.5092125
Russia,RUS,2016,12.82621
Russia,RUS,2017,11.989028
Russia,RUS,2018,11.938939
Russia,RUS,2019,11.825491
Russia,RUS,2020,11.3213825
Russia,RUS,2021,10.881984
Russia,RUS,2022,11.056407
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1992,0.07194076
Singapore,SGP,1993,0.07305024
Singapore,SGP,1994,0.076472744
Singapore,SGP,1995,0.034237497
Singapore,SGP,1996,0.00084155647
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1965,65.73666
Slovakia,SVK,1966,64.30766
Slovakia,SVK,1967,61.68655
Slovakia,SVK,1968,58.782936
Slovakia,SVK,1969,59.20887
Slovakia,SVK,1970,53.95568
Slovakia,SVK,1971,52.806534
Slovakia,SVK,1972,51.108616
Slovakia,SVK,1973,47.76792
Slovakia,SVK,1974,45.233467
Slovakia,SVK,1975,43.03631
Slovakia,SVK,1976,41.116325
Slovakia,SVK,1977,40.17844
Slovakia,SVK,1978,40.156586
Slovakia,SVK,1979,38.388676
Slovakia,SVK,1980,42.9838
Slovakia,SVK,1981,42.16053
Slovakia,SVK,1982,43.378986
Slovakia,SVK,1983,43.31329
Slovakia,SVK,1984,42.770653
Slovakia,SVK,1985,41.12547
Slovakia,SVK,1986,38.3174
Slovakia,SVK,1987,39.362278
Slovakia,SVK,1988,40.81934
Slovakia,SVK,1989,38.814247
Slovakia,SVK,1990,36.67193
Slovakia,SVK,1991,36.426586
Slovakia,SVK,1992,33.736374
Slovakia,SVK,1993,33.90336
Slovakia,SVK,1994,30.696953
Slovakia,SVK,1995,30.184242
Slovakia,SVK,1996,29.490229
Slovakia,SVK,1997,28.212877
Slovakia,SVK,1998,25.422441
Slovakia,SVK,1999,25.071558
Slovakia,SVK,2000,22.79707
Slovakia,SVK,2001,22.906122
Slovakia,SVK,2002,22.004375
Slovakia,SVK,2003,24.554249
Slovakia,SVK,2004,24.626183
Slovakia,SVK,2005,21.697273
Slovakia,SVK,2006,23.253262
Slovakia,SVK,2007,22.20408
Slovakia,SVK,2008,21.561432
Slovakia,SVK,2009,23.161545
Slovakia,SVK,2010,21.794218
Slovakia,SVK,2011,21.477135
Slovakia,SVK,2012,21.086348
Slovakia,SVK,2013,20.454165
Slovakia,SVK,2014,21.582144
Slovakia,SVK,2015,20.592804
Slovakia,SVK,2016,20.13226
Slovakia,SVK,2017,19.972515
Slovakia,SVK,2018,20.164827
Slovakia,SVK,2019,17.001812
Slovakia,SVK,2020,14.87373
Slovakia,SVK,2021,16.752567
Slovakia,SVK,2022,15.322012
Slovenia,SVN,1990,26.409113
Slovenia,SVN,1991,24.072834
Slovenia,SVN,1992,26.826668
Slovenia,SVN,1993,24.88852
Slovenia,SVN,1994,21.779888
Slovenia,SVN,1995,21.516954
Slovenia,SVN,1996,18.92744
Slovenia,SVN,1997,20.519625
Slovenia,SVN,1998,20.722076
Slovenia,SVN,1999,19.154255
Slovenia,SVN,2000,20.079514
Slovenia,SVN,2001,20.364614
Slovenia,SVN,2002,22.296967
Slovenia,SVN,2003,21.569256
Slovenia,SVN,2004,20.65058
Slovenia,SVN,2005,20.720083
Slovenia,SVN,2006,20.939499
Slovenia,SVN,2007,21.406538
Slovenia,SVN,2008,18.82388
Slovenia,SVN,2009,18.918852
Slovenia,SVN,2010,19.267456
Slovenia,SVN,2011,20.118977
Slovenia,SVN,2012,19.658064
Slovenia,SVN,2013,19.194092
Slovenia,SVN,2014,14.7678
Slovenia,SVN,2015,16.548285
Slovenia,SVN,2016,16.548916
Slovenia,SVN,2017,16.322002
Slovenia,SVN,2018,15.638755
Slovenia,SVN,2019,15.225716
Slovenia,SVN,2020,15.175644
Slovenia,SVN,2021,14.069525
Slovenia,SVN,2022,11.37966
South Africa,ZAF,1965,80.95365
South Africa,ZAF,1966,79.435844
South Africa,ZAF,1967,78.486984
South Africa,ZAF,1968,77.8455
South Africa,ZAF,1969,76.349174
South Africa,ZAF,1970,75.47342
South Africa,ZAF,1971,74.924126
South Africa,ZAF,1972,73.0412
South Africa,ZAF,1973,72.32
South Africa,ZAF,1974,73.6446
South Africa,ZAF,1975,73.72686
South Africa,ZAF,1976,74.16674
South Africa,ZAF,1977,74.99527
South Africa,ZAF,1978,73.55392
South Africa,ZAF,1979,75.97889
South Africa,ZAF,1980,76.909676
South Africa,ZAF,1981,78.313545
South Africa,ZAF,1982,79.82871
South Africa,ZAF,1983,80.01693
South Africa,ZAF,1984,78.89666
South Africa,ZAF,1985,79.33616
South Africa,ZAF,1986,78.959404
South Africa,ZAF,1987,79.09265
South Africa,ZAF,1988,77.705795
South Africa,ZAF,1989,75.91265
South Africa,ZAF,1990,76.03392
South Africa,ZAF,1991,75.20218
South Africa,ZAF,1992,75.13687
South Africa,ZAF,1993,75.56434
South Africa,ZAF,1994,74.78007
South Africa,ZAF,1995,74.24619
South Africa,ZAF,1996,73.91955
South Africa,ZAF,1997,73.87861
South Africa,ZAF,1998,72.94405
South Africa,ZAF,1999,73.72361
South Africa,ZAF,2000,73.22234
South Africa,ZAF,2001,73.104675
South Africa,ZAF,2002,71.36168
South Africa,ZAF,2003,73.21123
South Africa,ZAF,2004,73.5087
South Africa,ZAF,2005,71.59305
South Africa,ZAF,2006,71.45433
South Africa,ZAF,2007,71.42731
South Africa,ZAF,2008,74.364975
South Africa,ZAF,2009,75.08666
South Africa,ZAF,2010,73.79936
South Africa,ZAF,2011,72.850266
South Africa,ZAF,2012,72.21351
South Africa,ZAF,2013,71.91101
South Africa,ZAF,2014,71.99665
South Africa,ZAF,2015,68.93118
South Africa,ZAF,2016,70.93419
South Africa,ZAF,2017,70.05062
South Africa,ZAF,2018,69.09548
South Africa,ZAF,2019,70.50197
South Africa,ZAF,2020,73.28838
South Africa,ZAF,2021,70.17641
South Africa,ZAF,2022,68.748116
South America,,1965,6.2336683
South America,,1966,5.9058094
South America,,1967,6.0347366
South America,,1968,5.4194913
South America,,1969,5.6365175
South America,,1970,5.9321575
South America,,1971,5.1785374
South America,,1972,4.7305226
South America,,1973,4.4914923
South America,,1974,4.558019
South America,,1975,4.6927953
South America,,1976,4.4074607
South America,,1977,4.722238
South America,,1978,4.783466
South America,,1979,4.6905937
South America,,1980,4.7694488
South America,,1981,4.726772
South America,,1982,4.6056685
South America,,1983,5.0280952
South America,,1984,5.5849013
South America,,1985,6.135706
South America,,1986,5.841842
South America,,1987,6.156498
South America,,1988,5.9199586
South America,,1989,6.28904
South America,,1990,5.231629
South America,,1991,5.3671193
South America,,1992,5.4333305
South America,,1993,5.2783914
South America,,1994,5.292946
South America,,1995,5.11459
South America,,1996,5.0511446
South America,,1997,5.1514974
South America,,1998,4.8709674
South America,,1999,4.7949495
South America,,2000,4.707928
South America,,2001,4.481318
South America,,2002,4.2447677
South America,,2003,4.3916645
South America,,2004,4.3780694
South America,,2005,4.007332
South America,,2006,4.442773
South America,,2007,4.4998384
South America,,2008,4.707556
South America,,2009,3.9847143
South America,,2010,4.643468
South America,,2011,4.721968
South America,,2012,4.8189
South America,,2013,5.105363
South America,,2014,5.286059
South America,,2015,5.2093277
South America,,2016,5.052211
South America,,2017,4.958783
South America,,2018,4.8617325
South America,,2019,4.819541
South America,,2020,4.627352
South America,,2021,4.7171726
South America,,2022,3.7636862
South Korea,KOR,1986,38.735126
South Korea,KOR,1987,35.405647
South Korea,KOR,1988,33.76444
South Korea,KOR,1989,30.231503
South Korea,KOR,1990,26.318464
South Korea,KOR,1991,23.350582
South Korea,KOR,1992,20.160194
South Korea,KOR,1993,20.154385
South Korea,KOR,1994,19.190159
South Korea,KOR,1995,18.200485
South Korea,KOR,1996,19.239145
South Korea,KOR,1997,19.06064
South Korea,KOR,1998,21.51503
South Korea,KOR,1999,20.897242
South Korea,KOR,2000,22.227625
South Korea,KOR,2001,23.119339
South Korea,KOR,2002,23.747658
South Korea,KOR,2003,23.943033
South Korea,KOR,2004,24.345177
South Korea,KOR,2005,24.254292
South Korea,KOR,2006,24.671312
South Korea,KOR,2007,25.222952
South Korea,KOR,2008,27.492199
South Korea,KOR,2009,28.373966
South Korea,KOR,2010,29.538914
South Korea,KOR,2011,30.626736
South Korea,KOR,2012,29.15668
South Korea,KOR,2013,29.375378
South Korea,KOR,2014,30.140036
South Korea,KOR,2015,29.969925
South Korea,KOR,2016,27.77513
South Korea,KOR,2017,29.078403
South Korea,KOR,2018,28.750198
South Korea,KOR,2019,27.568102
South Korea,KOR,2020,25.198296
South Korea,KOR,2021,24.17201
South Korea,KOR,2022,22.622074
South and Central America (EI),,1965,4.9215617
South and Central America (EI),,1966,4.689163
South and Central America (EI),,1967,4.781938
South and Central America (EI),,1968,4.332471
South and Central America (EI),,1969,4.518978
South and Central America (EI),,1970,4.680814
South and Central America (EI),,1971,4.1104555
South and Central America (EI),,1972,3.7359164
South and Central America (EI),,1973,3.5528579
South and Central America (EI),,1974,3.657407
South and Central America (EI),,1975,3.8026955
South and Central America (EI),,1976,3.5903187
South and Central America (EI),,1977,3.8661451
South and Central America (EI),,1978,3.9347272
South and Central America (EI),,1979,3.8956623
South and Central America (EI),,1980,3.9948113
South and Central America (EI),,1981,3.9422233
South and Central America (EI),,1982,3.9169881
South and Central America (EI),,1983,4.3283095
South and Central America (EI),,1984,4.7795796
South and Central America (EI),,1985,5.3663273
South and Central America (EI),,1986,5.110792
South and Central America (EI),,1987,5.4274526
South and Central America (EI),,1988,5.2200007
South and Central America (EI),,1989,5.5199833
South and Central America (EI),,1990,4.599451
South and Central America (EI),,1991,4.7420607
South and Central America (EI),,1992,4.8158326
South and Central America (EI),,1993,4.6896863
South and Central America (EI),,1994,4.6843143
South and Central America (EI),,1995,4.5356636
South and Central America (EI),,1996,4.48039
South and Central America (EI),,1997,4.563423
South and Central America (EI),,1998,4.316987
South and Central America (EI),,1999,4.2606344
South and Central America (EI),,2000,4.187173
South and Central America (EI),,2001,3.97611
South and Central America (EI),,2002,3.9138
South and Central America (EI),,2003,4.0858197
South and Central America (EI),,2004,4.1185303
South and Central America (EI),,2005,3.7456017
South and Central America (EI),,2006,4.1550117
South and Central America (EI),,2007,4.260051
South and Central America (EI),,2008,4.4408636
South and Central America (EI),,2009,3.8062398
South and Central America (EI),,2010,4.3649716
South and Central America (EI),,2011,4.502385
South and Central America (EI),,2012,4.590338
South and Central America (EI),,2013,4.9091396
South and Central America (EI),,2014,5.095212
South and Central America (EI),,2015,5.021507
South and Central America (EI),,2016,4.897323
South and Central America (EI),,2017,4.7298746
South and Central America (EI),,2018,4.6883845
South and Central America (EI),,2019,4.8056884
South and Central America (EI),,2020,4.798327
South and Central America (EI),,2021,4.8706675
South and Central America (EI),,2022,3.937516
Spain,ESP,1969,22.040163
Spain,ESP,1970,21.585732
Spain,ESP,1971,19.70226
Spain,ESP,1972,18.659725
Spain,ESP,1973,16.693163
Spain,ESP,1974,15.5343895
Spain,ESP,1975,16.760874
Spain,ESP,1976,15.192647
Spain,ESP,1977,15.696925
Spain,ESP,1978,13.434469
Spain,ESP,1979,14.21683
Spain,ESP,1980,16.309237
Spain,ESP,1981,19.957378
Spain,ESP,1982,22.126669
Spain,ESP,1983,22.734447
Spain,ESP,1984,22.749933
Spain,ESP,1985,22.670284
Spain,ESP,1986,23.008253
Spain,ESP,1987,21.528969
Spain,ESP,1988,17.88432
Spain,ESP,1989,21.043966
Spain,ESP,1990,20.906166
Spain,ESP,1991,21.019835
Spain,ESP,1992,20.472155
Spain,ESP,1993,19.03315
Spain,ESP,1994,18.733671
Spain,ESP,1995,18.089588
Spain,ESP,1996,14.71646
Spain,ESP,1997,15.972871
Spain,ESP,1998,14.520873
Spain,ESP,1999,15.79153
Spain,ESP,2000,15.938714
Spain,ESP,2001,13.95146
Spain,ESP,2002,15.552512
Spain,ESP,2003,13.715182
Spain,ESP,2004,13.83574
Spain,ESP,2005,13.391706
Spain,ESP,2006,11.52446
Spain,ESP,2007,12.617879
Spain,ESP,2008,8.745418
Spain,ESP,2009,6.587609
Spain,ESP,2010,4.691089
Spain,ESP,2011,8.867235
Spain,ESP,2012,10.799565
Spain,ESP,2013,8.36317
Spain,ESP,2014,8.70184
Spain,ESP,2015,10.1064625
Spain,ESP,2016,7.677489
Spain,ESP,2017,9.726304
Spain,ESP,2018,8.18664
Spain,ESP,2019,3.7064638
Spain,ESP,2020,2.3888364
Spain,ESP,2021,2.3158069
Spain,ESP,2022,2.9343355
Sri Lanka,LKA,2007,0.73725104
Sweden,SWE,1985,4.893019
Sweden,SWE,1986,5.032603
Sweden,SWE,1987,5.075512
Sweden,SWE,1988,5.0984287
Sweden,SWE,1989,4.9152584
Sweden,SWE,1990,5.0500555
Sweden,SWE,1991,5.1980944
Sweden,SWE,1992,4.8040633
Sweden,SWE,1993,4.944418
Sweden,SWE,1994,5.0174394
Sweden,SWE,1995,4.9605107
Sweden,SWE,1996,5.6534333
Sweden,SWE,1997,4.6660466
Sweden,SWE,1998,4.3406806
Sweden,SWE,1999,4.2735105
Sweden,SWE,2000,4.666043
Sweden,SWE,2001,4.714166
Sweden,SWE,2002,5.408379
Sweden,SWE,2003,5.533868
Sweden,SWE,2004,5.285628
Sweden,SWE,2005,4.708223
Sweden,SWE,2006,5.525575
Sweden,SWE,2007,5.0714264
Sweden,SWE,2008,5.1461368
Sweden,SWE,2009,3.9586623
Sweden,SWE,2010,5.135168
Sweden,SWE,2011,4.652761
Sweden,SWE,2012,3.7594829
Sweden,SWE,2013,4.095937
Sweden,SWE,2014,3.8598254
Sweden,SWE,2015,3.730156
Sweden,SWE,2016,3.7268329
Sweden,SWE,2017,3.601061
Sweden,SWE,2018,3.6860802
Sweden,SWE,2019,3.5169814
Sweden,SWE,2020,3.0739865
Sweden,SWE,2021,3.0377889
Sweden,SWE,2022,3.213435
Switzerland,CHE,1968,4.4447074
Switzerland,CHE,1969,3.8864996
Switzerland,CHE,1970,3.046943
Switzerland,CHE,1971,2.01088
Switzerland,CHE,1972,1.7271116
Switzerland,CHE,1973,1.4826767
Switzerland,CHE,1974,1.3374629
Switzerland,CHE,1975,0.9657812
Switzerland,CHE,1976,0.9500749
Switzerland,CHE,1977,0.9975124
Switzerland,CHE,1978,0.9114913
Switzerland,CHE,1979,0.9456399
Switzerland,CHE,1980,1.2929293
Switzerland,CHE,1981,1.9140564
Switzerland,CHE,1982,1.7281331
Switzerland,CHE,1983,1.4503714
Switzerland,CHE,1984,1.9231932
Switzerland,CHE,1985,1.8076591
Switzerland,CHE,1986,1.4818045
Switzerland,CHE,1987,1.3869932
Switzerland,CHE,1988,1.1749582
Switzerland,CHE,1989,1.2999979
Switzerland,CHE,1990,1.247224
Switzerland,CHE,1991,1.0317605
Switzerland,CHE,1992,0.7031635
Switzerland,CHE,1993,0.59017146
Switzerland,CHE,1994,0.5686027
Switzerland,CHE,1995,0.64358103
Switzerland,CHE,1996,0.4982247
Switzerland,CHE,1997,0.35883528
Switzerland,CHE,1998,0.29618174
Switzerland,CHE,1999,0.2945698
Switzerland,CHE,2000,0.43991715
Switzerland,CHE,2001,0.43045124
Switzerland,CHE,2002,0.42635426
Switzerland,CHE,2003,0.44260365
Switzerland,CHE,2004,0.42631003
Switzerland,CHE,2005,0.49523544
Switzerland,CHE,2006,0.51373583
Switzerland,CHE,2007,0.5817021
Switzerland,CHE,2008,0.50590694
Switzerland,CHE,2009,0.47874483
Switzerland,CHE,2010,0.49316666
Switzerland,CHE,2011,0.48020506
Switzerland,CHE,2012,0.40923
Switzerland,CHE,2013,0.42972904
Switzerland,CHE,2014,0.4606352
Switzerland,CHE,2015,0.4305967
Switzerland,CHE,2016,0.42090142
Switzerland,CHE,2017,0.4041559
Switzerland,CHE,2018,0.37031865
Switzerland,CHE,2019,0.31517732
Switzerland,CHE,2020,0.32904845
Switzerland,CHE,2021,0.3440733
Switzerland,CHE,2022,0.3525809
Taiwan,TWN,1965,49.341526
Taiwan,TWN,1966,45.809597
Taiwan,TWN,1967,42.59412
Taiwan,TWN,1968,37.372944
Taiwan,TWN,1969,32.777588
Taiwan,TWN,1970,29.421122
Taiwan,TWN,1971,20.805155
Taiwan,TWN,1972,18.547407
Taiwan,TWN,1973,14.203893
